student_id,nom,prenom,sexe,date_naissance,departement,filiere,niveau,annee_academique,ue,matiere,enseignant,note
EPL1099,DUPONT,Danielle,F,15/05/2002,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,14.75
EPL1100,DIJOUX,Sophie,F,14/03/1995,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,13.04
EPL1101,ROBERT,Julie,M,18/03/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,14.99
EPL1102,MARTIN,Stéphane,F,13/11/2003,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,3.31
EPL1103,ROBERT,Lucas,M,01/11/2004,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,18.27
EPL1104,BERNARD,Danielle,F,14/06/1999,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,11.58
EPL1105,BERNARD,Sophie,F,16/09/1995,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,15.32
EPL1106,BERNARD,Thomas,F,09/11/1997,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,8.88
EPL1107,DELANNOY,Danielle,M,28/06/1998,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,13.84
EPL1108,DUPONT,Sophie,M,28/09/2004,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,8.84
EPL1109,BERNARD,Stéphane,M,20/06/2006,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,10.13
EPL1110,WAGNER,Sophie,M,18/08/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,17.74
EPL1111,DIJOUX,Stéphane,M,19/12/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,11.43
EPL1112,BERNARD,Danielle,M,14/01/1997,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,12.65
EPL1113,WAGNER,Stéphane,F,22/07/2004,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,14.61
EPL1114,DELANNOY,Lucas,F,17/04/2001,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,13.49
EPL1115,DIJOUX,Danielle,M,03/03/1996,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,12.45
EPL1116,MARTIN,Antoine,M,30/08/2004,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,13.09
EPL1117,MARTIN,Agathe,M,22/04/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,19.21
EPL1118,DUPONT,Antoine,F,05/05/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,11.83
EPL1119,DELANNOY,Madeleine,M,03/12/1995,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,12.6
EPL1120,DELANNOY,Julie,F,05/10/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,15.15
EPL1121,DIJOUX,Stéphane,F,07/05/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,15.32
EPL1122,DELANNOY,Sophie,M,30/10/2005,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,15.56
EPL1123,DIJOUX,Lucas,M,13/09/2007,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,13.92
EPL1124,ROBERT,Julie,M,17/09/1998,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,8.57
EPL1125,MARTIN,Stéphane,M,30/01/1995,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,16.9
EPL1126,MOREAU,Julie,F,21/10/2001,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,8.56
EPL1127,DELANNOY,Madeleine,M,09/01/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,12.91
EPL1128,DIJOUX,Lucas,M,24/01/2001,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,9.74
EPL1129,DUPONT,Antoine,F,12/04/2002,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,M. DADEOU,11.81
EPL1130,PETIT,Lucas,F,14/04/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,12.99
EPL1131,MARTIN,Madeleine,F,09/05/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,12.96
EPL1132,PETIT,Julie,M,01/12/2004,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,13.27
EPL1133,BERNARD,Madeleine,F,13/03/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,16.84
EPL1134,DELANNOY,Thomas,M,21/04/2005,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Prof TRAORE,13.36
EPL1135,DIJOUX,Lucas,M,15/12/2001,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,11.27
EPL1136,DIJOUX,Agathe,F,02/07/2000,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,14.89
EPL1137,SCHMITT,Antoine,M,23/06/2003,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,15.57
EPL1138,SCHMITT,Madeleine,M,15/11/1996,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,8.32
EPL1139,ROBERT,Emma,M,16/07/1999,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,13.79
EPL1140,MARTIN,Emma,F,19/06/1998,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,14.1
EPL1141,ROBERT,Agathe,M,31/12/1995,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,11.11
EPL1142,SCHMITT,Stéphane,M,31/01/2000,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,16.13
EPL1143,MARTIN,Stéphane,F,09/07/1997,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,11.55
EPL1144,MARTIN,Emma,M,26/06/2002,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,12.38
EPL1145,DIJOUX,Madeleine,F,24/11/2006,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,11.48
EPL1146,MARTIN,Antoine,F,24/10/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,12.05
EPL1147,DELANNOY,Danielle,M,15/04/1998,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,8.71
EPL1148,MOREAU,Agathe,M,17/12/2007,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,7.68
EPL1149,DIJOUX,Madeleine,F,28/11/2002,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,16.78
EPL1150,BERNARD,Antoine,F,06/02/1998,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,9.46
EPL1151,MOREAU,Julie,F,11/12/2006,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,9.03
EPL1152,BERNARD,Julie,M,15/12/1996,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,5.54
EPL1153,DUPONT,Julie,F,30/12/1997,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,10.08
EPL1154,MARTIN,Thomas,M,15/05/2007,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,8.03
EPL1155,DIJOUX,Agathe,M,20/06/2003,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,16.93
EPL1156,DELANNOY,Antoine,M,11/09/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,15.03
EPL1157,DIJOUX,Agathe,M,23/09/1996,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,9.94
EPL1158,DIJOUX,Julie,F,18/07/2005,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,18.76
EPL1159,DELANNOY,Madeleine,M,21/09/1995,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,14.95
EPL1160,BERNARD,Thomas,F,31/10/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,11.03
EPL1161,MARTIN,Agathe,F,22/10/1997,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,4.5
EPL1162,BERNARD,Madeleine,M,04/07/2005,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,18.87
EPL1163,SCHMITT,Emma,F,15/05/1999,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,7.83
EPL1164,PETIT,Emma,M,16/05/2000,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,7.06
EPL1165,PETIT,Danielle,F,18/03/1999,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,15.07
EPL1166,DELANNOY,Antoine,M,24/08/2007,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,19.32
EPL1167,MARTIN,Danielle,F,02/05/2001,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,16.15
EPL1168,DUPONT,Madeleine,M,07/06/2002,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,13.69
EPL1169,BERNARD,Thomas,M,04/07/2001,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,13.78
EPL1170,DELANNOY,Stéphane,M,27/02/1998,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,14.56
EPL1171,DUPONT,Lucas,F,30/08/2004,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,14.28
EPL1172,PETIT,Agathe,M,19/09/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,12.84
EPL1173,MARTIN,Julie,M,11/03/2006,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,12.31
EPL1174,DIJOUX,Agathe,F,06/12/2007,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,11.81
EPL1175,MOREAU,Lucas,F,28/09/2000,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,9.74
EPL1176,DUPONT,Lucas,F,04/03/2004,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,11.16
EPL1177,PETIT,Emma,F,14/11/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,6.92
EPL1178,SCHMITT,Antoine,M,28/06/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,11.7
EPL1179,BERNARD,Madeleine,F,20/08/1996,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,9.03
EPL1180,MOREAU,Thomas,F,12/06/1997,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,8.69
EPL1181,BERNARD,Stéphane,F,16/05/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,12.54
EPL1182,MOREAU,Agathe,F,12/03/2005,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,16.18
EPL1183,WAGNER,Emma,M,13/07/2003,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,14.75
EPL1184,SCHMITT,Stéphane,M,26/06/2004,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,7.29
EPL1185,DELANNOY,Lucas,F,31/10/1996,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,9.03
EPL1186,MARTIN,Madeleine,M,27/01/1997,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,14.82
EPL1187,DUPONT,Sophie,F,31/08/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,9.05
EPL1188,PETIT,Sophie,M,31/07/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,11.33
EPL1189,DUPONT,Danielle,M,15/04/2005,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,13.65
EPL1190,BERNARD,Lucas,M,07/02/2005,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,9.09
EPL1191,WAGNER,Stéphane,F,01/04/2007,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,12.32
EPL1192,WAGNER,Antoine,M,22/04/2003,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,8.0
EPL1193,DELANNOY,Thomas,F,14/04/2004,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,10.2
EPL1194,DUPONT,Agathe,M,16/04/2005,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,12.96
EPL1195,BERNARD,Sophie,F,23/10/2004,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,7.22
EPL1196,DELANNOY,Danielle,F,29/04/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,13.32
EPL1197,MARTIN,Sophie,M,31/12/1999,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,11.94
EPL1198,DELANNOY,Emma,F,05/04/2004,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,13.66
EPL1199,ROBERT,Lucas,F,06/12/2000,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,12.67
EPL1200,SCHMITT,Danielle,M,10/06/1998,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,16.09
